date,actual_balances_bln,required_reserves_bln,accounting_reserves_bln,ruonia
2021-09-02,1312.22,1147.88,206.62,6.834
2021-09-03,1325.11,1147.3,206.51,6.836
2021-09-04,1387.84,1146.73,206.41,6.553
2021-09-05,1265.48,1146.17,206.31,6.226
2021-09-06,1254.07,1145.63,206.21,6.283
2021-09-07,1293.55,1145.09,206.12,6.491
2021-09-08,1243.79,1144.57,206.02,6.127
2021-09-09,1249.97,1144.06,205.93,6.464
2021-09-10,1281.38,1143.56,205.84,6.281
2021-09-11,1248.08,1143.08,205.76,6.311
2021-09-12,1205.45,1142.62,205.67,6.253
2021-09-13,1244.14,1142.17,205.59,6.188
2021-09-14,1215.84,1141.74,205.51,6.19
2021-09-15,1251.14,1141.33,205.44,6.33
2021-09-16,1197.26,1140.93,205.37,6.339
2021-09-17,1227.93,1140.55,205.3,6.244
2021-09-18,1309.2,1140.2,205.24,6.706
2021-09-19,1248.03,1139.86,205.17,6.614
2021-09-20,1260.56,1139.54,205.12,6.568
2021-09-21,1272.91,1139.24,205.06,6.299
2021-09-22,1246.56,1138.97,205.01,6.596
2021-09-23,1273.88,1138.71,204.97,6.717
2021-09-24,1266.83,1138.48,204.93,6.53
2021-09-25,1271.38,1138.27,204.89,6.599
2021-09-26,1283.79,1138.08,204.86,6.496
2021-09-27,1290.9,1137.92,204.83,6.676
2021-09-28,1299.94,1137.78,204.8,6.704
2021-09-29,1290.25,1137.66,204.78,6.351
2021-09-30,1298.07,1137.57,204.76,6.928
2021-10-01,1314.03,1137.5,204.75,6.538
2021-10-02,1321.21,1137.45,204.74,6.711
2021-10-03,1317.07,1137.43,204.74,6.623
2021-10-04,1337.16,1137.43,204.74,6.334
2021-10-05,1292.05,1137.45,204.74,6.532
2021-10-06,1316.4,1137.5,204.75,6.539
2021-10-07,1325.35,1137.58,204.76,6.698
2021-10-08,1240.29,1137.68,204.78,6.429
2021-10-09,1291.26,1137.8,204.8,6.492
2021-10-10,1250.98,1137.95,204.83,6.273
2021-10-11,1248.67,1138.12,204.86,6.191
2021-10-12,1227.67,1138.32,204.9,6.364
2021-10-13,1231.08,1138.54,204.94,6.383
2021-10-14,1197.72,1138.78,204.98,6.482
2021-10-15,1213.95,1139.05,205.03,6.336
2021-10-16,1190.81,1139.34,205.08,6.239
2021-10-17,1199.84,1139.65,205.14,6.213
2021-10-18,1215.18,1139.98,205.2,6.405
2021-10-19,1243.47,1140.34,205.26,6.597
2021-10-20,1298.67,1140.72,205.33,6.702
2021-10-21,1284.39,1141.12,205.4,6.648
2021-10-22,1296.31,1141.55,205.48,6.862
2021-10-23,1300.47,1141.99,205.56,6.804
2021-10-24,1288.77,1142.45,205.64,6.587
2021-10-25,1269.27,1142.93,205.73,6.409
2021-10-26,1262.7,1143.44,205.82,6.721
2021-10-27,1317.82,1143.96,205.91,6.608
2021-10-28,1301.59,1144.5,206.01,6.714
2021-10-29,1362.81,1145.05,206.11,6.683
2021-10-30,1307.58,1145.62,206.21,6.568
2021-10-31,1366.28,1146.21,206.32,6.418
2021-11-01,1325.99,1146.82,206.43,6.622
2021-11-02,1364.45,1147.44,206.54,6.477
2021-11-03,1376.85,1148.07,206.65,7.023
2021-11-04,1320.15,1148.72,206.77,6.61
2021-11-05,1263.69,1149.38,206.89,6.365
2021-11-06,1251.86,1150.06,207.01,6.53
2021-11-07,1246.29,1150.74,207.13,6.572
2021-11-08,1285.42,1151.44,207.26,6.35
2021-11-09,1262.57,1152.14,207.39,6.437
2021-11-10,1263.16,1152.86,207.51,6.233
2021-11-11,1268.55,1153.58,207.64,6.459
2021-11-12,1209.22,1154.31,207.78,6.438
2021-11-13,1271.92,1155.05,207.91,6.294
2021-11-14,1229.53,1155.79,208.04,6.456
2021-11-15,1242.9,1156.54,208.18,6.127
2021-11-16,1239.47,1157.29,208.31,6.266
2021-11-17,1251.52,1158.04,208.45,6.447
2021-11-18,1285.75,1158.8,208.58,6.748
2021-11-19,1239.34,1159.56,208.72,6.924
2021-11-20,1286.75,1160.32,208.86,6.868
2021-11-21,1290.83,1161.08,208.99,6.861
2021-11-22,1266.05,1161.84,209.13,6.799
2021-11-23,1295.86,1162.6,209.27,6.875
2021-11-24,1289.76,1163.36,209.4,6.826
2021-11-25,1274.35,1164.11,209.54,6.951
2021-11-26,1325.71,1164.86,209.67,7.005
2021-11-27,1306.18,1165.6,209.81,6.917
2021-11-28,1317.59,1166.34,209.94,6.776
2021-11-29,1324.3,1167.07,210.07,6.74
2021-11-30,1369.3,1167.79,210.2,6.712
2021-12-01,1348.25,1168.5,210.33,6.95
2021-12-02,1357.07,1169.21,210.46,6.978
2021-12-03,1350.71,1169.9,210.58,6.94
2021-12-04,1374.38,1170.59,210.71,6.898
2021-12-05,1396.26,1171.26,210.83,6.758
2021-12-06,1311.74,1171.92,210.95,6.729
2021-12-07,1312.02,1172.57,211.06,6.653
2021-12-08,1308.24,1173.2,211.18,6.631
2021-12-09,1261.23,1173.82,211.29,6.924
2021-12-10,1267.88,1174.43,211.4,6.793
2021-12-11,1277.3,1175.02,211.5,6.652
2021-12-12,1259.85,1175.59,211.61,6.871
2021-12-13,1246.05,1176.15,211.71,6.646
2021-12-14,1221.9,1176.69,211.8,6.697
2021-12-15,1227.33,1177.21,211.9,6.846
2021-12-16,1245.75,1177.71,211.99,7.074
2021-12-17,1245.15,1178.19,212.07,6.977
2021-12-18,1295.59,1178.66,212.16,7.046
2021-12-19,1312.42,1179.1,212.24,7.189
2021-12-20,1300.21,1179.52,212.31,7.033
2021-12-21,1334.34,1179.92,212.39,7.36
2021-12-22,1308.93,1180.3,212.45,7.235
2021-12-23,1331.44,1180.66,212.52,7.071
2021-12-24,1325.64,1180.99,212.58,7.429
2021-12-25,1296.62,1181.31,212.64,7.594
2021-12-26,1332.81,1181.6,212.69,7.494
2021-12-27,1315.77,1181.86,212.74,7.503
2021-12-28,1349.25,1182.11,212.78,7.215
2021-12-29,1344.15,1182.33,212.82,7.562
2021-12-30,1377.79,1182.52,212.85,7.484
2021-12-31,1348.36,1182.69,212.89,7.66
2022-01-01,1386.09,1182.84,212.91,7.472
2022-01-02,1405.4,1182.97,212.93,7.509
2022-01-03,1418.76,1183.06,212.95,7.503
2022-01-04,1386.79,1183.14,212.97,7.767
2022-01-05,1407.54,1183.19,212.97,7.893
2022-01-06,1413.47,1183.22,212.98,7.972
2022-01-07,1444.48,1183.22,212.98,7.863
2022-01-08,1307.76,1183.2,212.98,7.756
2022-01-09,1319.24,1183.15,212.97,7.694
2022-01-10,1399.17,1183.08,212.95,7.915
2022-01-11,1329.17,1182.98,212.94,8.058
2022-01-12,1291.08,1182.87,212.92,8.214
2022-01-13,1317.48,1182.72,212.89,8.172
2022-01-14,1267.43,1182.56,212.86,8.057
2022-01-15,1332.44,1182.37,212.83,8.228
2022-01-16,1344.79,1182.16,212.79,8.639
2022-01-17,1308.05,1181.93,212.75,8.488
2022-01-18,1390.4,1181.68,212.7,8.843
2022-01-19,1425.42,1181.4,212.65,9.342
2022-01-20,1372.73,1181.1,212.6,9.515
2022-01-21,1390.14,1180.78,212.54,9.532
2022-01-22,1424.01,1180.45,212.48,9.593
2022-01-23,1424.02,1180.09,212.42,9.685
2022-01-24,1447.26,1179.71,212.35,9.839
2022-01-25,1440.46,1179.32,212.28,10.195
2022-01-26,1488.68,1178.9,212.2,10.31
2022-01-27,1497.24,1178.47,212.13,10.608
2022-01-28,1529.72,1178.02,212.04,10.87
2022-01-29,1539.4,1177.56,211.96,10.73
2022-01-30,1556.8,1177.08,211.87,11.073
2022-01-31,1537.3,1176.59,211.79,11.097
2022-02-01,1596.13,1176.08,211.69,11.058
2022-02-02,1593.26,1175.55,211.6,11.394
2022-02-03,1610.98,1175.02,211.5,11.82
2022-02-04,1650.52,1174.47,211.4,12.243
2022-02-05,1553.08,1173.91,211.3,12.108
2022-02-06,1608.67,1173.34,211.2,12.25
2022-02-07,1619.38,1172.76,211.1,12.629
2022-02-08,1611.53,1172.17,210.99,12.483
2022-02-09,1579.62,1171.57,210.88,12.931
2022-02-10,1558.35,1170.97,210.77,13.267
2022-02-11,1634.71,1170.36,210.66,13.378
2022-02-12,1617.45,1169.74,210.55,13.628
2022-02-13,1602.39,1169.12,210.44,13.554
2022-02-14,1648.42,1168.49,210.33,14.065
2022-02-15,1607.73,1167.86,210.21,14.032
2022-02-16,1621.92,1167.23,210.1,14.627
2022-02-17,1648.04,1166.59,209.99,14.641
2022-02-18,1688.04,1165.96,209.87,15.213
2022-02-19,1717.08,1165.32,209.76,15.196
2022-02-20,1751.31,1164.69,209.64,15.269
2022-02-21,1740.75,1164.05,209.53,15.295
2022-02-22,1773.09,1163.42,209.42,15.534
2022-02-23,1780.76,1162.8,209.3,15.759
2022-02-24,1766.61,1162.17,209.19,15.816
2022-02-25,1725.82,1161.56,209.08,16.013
2022-02-26,1763.59,1160.95,208.97,15.985
2022-02-27,1814.98,1160.34,208.86,16.319
2022-02-28,1773.62,1159.74,208.75,22.035
2022-03-01,1809.0,1159.15,208.65,22.293
2022-03-02,1830.74,1158.57,208.54,22.19
2022-03-03,1861.08,1158.0,208.44,22.336
2022-03-04,1819.67,1157.44,208.34,22.165
2022-03-05,1819.66,1156.9,208.24,22.199
2022-03-06,1831.95,1156.36,208.14,22.161
2022-03-07,1837.82,1155.84,208.05,22.227
2022-03-08,1751.43,1155.33,207.96,21.773
2022-03-09,1770.41,1154.83,207.87,21.918
2022-03-10,1720.15,1154.35,207.78,21.821
2022-03-11,1728.89,1153.89,207.7,21.86
2022-03-12,1722.9,1153.44,207.62,21.491
2022-03-13,1689.78,1153.01,207.54,21.575
2022-03-14,1701.5,1152.6,207.47,21.041
2022-03-15,1670.04,1152.2,207.4,20.882
2022-03-16,1667.5,1151.82,207.33,20.752
2022-03-17,1637.79,1151.47,207.26,21.091
2022-03-18,1695.48,1151.13,207.2,21.007
2022-03-19,1657.57,1150.81,207.15,20.634
2022-03-20,1642.75,1150.51,207.09,20.551
2022-03-21,1669.77,1150.24,207.04,20.237
2022-03-22,1644.22,1149.98,207.0,20.213
2022-03-23,1596.42,1149.75,206.96,19.668
2022-03-24,1612.89,1149.54,206.92,19.695
2022-03-25,1547.93,1149.35,206.88,19.484
2022-03-26,1579.91,1149.19,206.85,19.039
2022-03-27,1607.05,1149.05,206.83,19.106
2022-03-28,1577.31,1148.93,206.81,18.682
2022-03-29,1577.37,1148.84,206.79,18.613
2022-03-30,1503.41,1148.77,206.78,18.677
2022-03-31,1556.16,1148.72,206.77,18.223
2022-04-01,1567.0,1148.7,206.77,18.03
2022-04-02,1564.06,1148.7,206.77,17.84
2022-04-03,1568.55,1148.72,206.77,17.659
2022-04-04,1535.39,1148.77,206.78,17.225
2022-04-05,1527.97,1148.85,206.79,17.048
2022-04-06,1492.78,1148.95,206.81,17.144
2022-04-07,1506.91,1149.07,206.83,16.961
2022-04-08,1401.85,1149.22,206.86,16.266
2022-04-09,1376.13,1149.39,206.89,16.142
2022-04-10,1379.22,1149.59,206.93,16.22
2022-04-11,1421.93,1149.81,206.97,9.878
2022-04-12,1368.01,1150.05,207.01,9.608
2022-04-13,1363.87,1150.32,207.06,9.613
2022-04-14,1332.97,1150.61,207.11,9.576
2022-04-15,1290.56,1150.92,207.17,9.551
2022-04-16,1337.01,1151.26,207.23,9.12
2022-04-17,1256.12,1151.61,207.29,8.977
2022-04-18,1350.51,1151.99,207.36,9.193
2022-04-19,1351.84,1152.39,207.43,9.061
2022-04-20,1350.11,1152.82,207.51,9.119
2022-04-21,1322.86,1153.26,207.59,8.886
2022-04-22,1294.04,1153.72,207.67,9.006
2022-04-23,1314.3,1154.2,207.76,8.956
2022-04-24,1314.64,1154.71,207.85,8.717
2022-04-25,1314.9,1155.23,207.94,8.547
2022-04-26,1355.43,1155.77,208.04,8.469
2022-04-27,1310.74,1156.32,208.14,8.393
2022-04-28,1348.28,1156.89,208.24,8.502
2022-04-29,1349.93,1157.48,208.35,8.625
2022-04-30,1372.61,1158.09,208.46,8.353
2022-05-01,1353.52,1158.71,208.57,8.124
2022-05-02,1378.44,1159.34,208.68,8.072
2022-05-03,1361.18,1159.99,208.8,8.132
2022-05-04,1377.55,1160.65,208.92,8.101
2022-05-05,1336.87,1161.33,209.04,8.246
2022-05-06,1242.58,1162.01,209.16,7.985
2022-05-07,1308.3,1162.71,209.29,7.943
2022-05-08,1307.52,1163.41,209.41,7.89
2022-05-09,1305.24,1164.13,209.54,7.757
2022-05-10,1278.79,1164.85,209.67,7.519
2022-05-11,1317.64,1165.58,209.8,7.576
2022-05-12,1268.48,1166.32,209.94,7.731
2022-05-13,1281.02,1167.06,210.07,7.684
2022-05-14,1277.73,1167.81,210.21,7.527
2022-05-15,1295.37,1168.56,210.34,7.505
2022-05-16,1243.81,1169.31,210.48,7.429
2022-05-17,1230.24,1170.07,210.61,7.408
2022-05-18,1276.35,1170.83,210.75,7.762
2022-05-19,1339.27,1171.59,210.89,8.004
2022-05-20,1311.49,1172.35,211.02,7.891
2022-05-21,1310.71,1173.11,211.16,8.096
2022-05-22,1369.35,1173.87,211.3,7.719
2022-05-23,1309.48,1174.63,211.43,7.596
2022-05-24,1276.7,1175.38,211.57,7.638
2022-05-25,1305.43,1176.13,211.7,7.734
2022-05-26,1293.87,1176.87,211.84,7.821
2022-05-27,1313.16,1177.61,211.97,8.025
2022-05-28,1320.28,1178.34,212.1,7.608
2022-05-29,1323.93,1179.06,212.23,7.714
2022-05-30,1314.04,1179.77,212.36,7.57
2022-05-31,1387.38,1180.48,212.49,7.364
2022-06-01,1366.09,1181.17,212.61,7.712
2022-06-02,1360.97,1181.86,212.73,7.839
2022-06-03,1388.0,1182.53,212.86,7.592
2022-06-04,1385.87,1183.19,212.97,7.628
2022-06-05,1314.39,1183.84,213.09,7.074
2022-06-06,1324.74,1184.47,213.21,7.064
2022-06-07,1312.46,1185.09,213.32,7.349
2022-06-08,1322.63,1185.7,213.43,7.234
2022-06-09,1321.46,1186.29,213.53,7.224
2022-06-10,1304.25,1186.86,213.64,7.392
2022-06-11,1290.57,1187.42,213.74,7.237
2022-06-12,1323.06,1187.96,213.83,7.144
2022-06-13,1272.35,1188.48,213.93,7.224
2022-06-14,1284.75,1188.98,214.02,7.004
2022-06-15,1278.62,1189.46,214.1,7.101
2022-06-16,1249.89,1189.93,214.19,7.295
2022-06-17,1240.0,1190.37,214.27,7.4
2022-06-18,1315.41,1190.79,214.34,7.617
2022-06-19,1308.94,1191.19,214.41,7.29
2022-06-20,1285.58,1191.57,214.48,7.416
2022-06-21,1302.64,1191.93,214.55,7.217
2022-06-22,1323.61,1192.26,214.61,7.597
2022-06-23,1347.83,1192.58,214.66,7.308
2022-06-24,1335.77,1192.87,214.72,7.611
2022-06-25,1271.2,1193.13,214.76,7.306
2022-06-26,1348.35,1193.38,214.81,7.528
2022-06-27,1328.6,1193.6,214.85,7.291
2022-06-28,1358.0,1193.79,214.88,7.106
2022-06-29,1355.1,1193.96,214.91,7.231
2022-06-30,1358.47,1194.11,214.94,7.454
2022-07-01,1367.36,1194.24,214.96,7.493
2022-07-02,1375.34,1194.33,214.98,7.292
2022-07-03,1410.7,1194.41,214.99,7.207
2022-07-04,1384.81,1194.46,215.0,7.227
2022-07-05,1411.91,1194.49,215.01,7.159
2022-07-06,1410.05,1194.49,215.01,7.054
2022-07-07,1403.87,1194.47,215.0,7.178
2022-07-08,1278.22,1194.42,215.0,7.061
2022-07-09,1338.98,1194.35,214.98,7.113
2022-07-10,1299.93,1194.25,214.97,7.062
2022-07-11,1320.22,1194.14,214.94,6.896
2022-07-12,1276.66,1193.99,214.92,6.844
2022-07-13,1264.94,1193.83,214.89,6.966
2022-07-14,1327.12,1193.64,214.86,6.862
2022-07-15,1255.2,1193.43,214.82,6.931
2022-07-16,1294.35,1193.2,214.78,6.785
2022-07-17,1265.21,1192.95,214.73,6.635
2022-07-18,1317.68,1192.67,214.68,7.01
2022-07-19,1321.32,1192.37,214.63,6.999
2022-07-20,1290.33,1192.05,214.57,7.126
2022-07-21,1316.68,1191.72,214.51,7.176
2022-07-22,1292.66,1191.36,214.44,7.148
2022-07-23,1308.74,1190.98,214.38,7.12
2022-07-24,1340.16,1190.59,214.31,6.95
2022-07-25,1329.06,1190.17,214.23,6.939
2022-07-26,1295.64,1189.74,214.15,6.811
2022-07-27,1352.66,1189.29,214.07,7.009
2022-07-28,1340.08,1188.83,213.99,7.112
2022-07-29,1334.98,1188.35,213.9,6.96
2022-07-30,1370.04,1187.86,213.81,6.982
2022-07-31,1356.39,1187.35,213.72,6.804
2022-08-01,1340.32,1186.82,213.63,6.75
2022-08-02,1411.69,1186.29,213.53,6.687
2022-08-03,1374.66,1185.74,213.43,7.042
2022-08-04,1376.0,1185.18,213.33,7.086
2022-08-05,1300.22,1184.61,213.23,6.782
2022-08-06,1334.96,1184.03,213.13,6.89
2022-08-07,1295.82,1183.44,213.02,6.534
2022-08-08,1270.3,1182.84,212.91,6.856
2022-08-09,1284.93,1182.24,212.8,6.475
2022-08-10,1323.44,1181.63,212.69,6.601
2022-08-11,1305.97,1181.01,212.58,6.592
2022-08-12,1274.76,1180.39,212.47,6.694
2022-08-13,1302.86,1179.76,212.36,6.686
2022-08-14,1281.26,1179.13,212.24,6.477
2022-08-15,1251.27,1178.5,212.13,6.641
2022-08-16,1246.3,1177.86,212.02,6.467
2022-08-17,1250.77,1177.23,211.9,6.54
2022-08-18,1289.81,1176.59,211.79,6.718
2022-08-19,1304.0,1175.96,211.67,6.888
2022-08-20,1307.86,1175.32,211.56,6.76
2022-08-21,1262.58,1174.69,211.44,6.608
2022-08-22,1295.65,1174.07,211.33,6.526
2022-08-23,1294.73,1173.44,211.22,6.951
2022-08-24,1326.96,1172.83,211.11,6.67
2022-08-25,1267.93,1172.22,211.0,6.597
2022-08-26,1305.3,1171.61,210.89,6.7
2022-08-27,1309.05,1171.01,210.78,6.717
2022-08-28,1347.22,1170.42,210.68,6.695
2022-08-29,1331.78,1169.84,210.57,6.635
2022-08-30,1378.77,1169.27,210.47,6.662
2022-08-31,1359.94,1168.71,210.37,6.576
2022-09-01,1341.76,1168.17,210.27,6.766
2022-09-02,1360.52,1167.63,210.17,6.633
2022-09-03,1350.76,1167.11,210.08,6.604
2022-09-04,1379.43,1166.6,209.99,6.476
2022-09-05,1261.77,1166.1,209.9,6.134
2022-09-06,1272.03,1165.62,209.81,6.418
2022-09-07,1297.79,1165.16,209.73,6.446
2022-09-08,1310.98,1164.71,209.65,6.554
2022-09-09,1230.59,1164.28,209.57,6.456
2022-09-10,1303.25,1163.87,209.5,6.486
2022-09-11,1263.11,1163.47,209.42,6.09
2022-09-12,1217.41,1163.09,209.36,6.347
2022-09-13,1185.25,1162.74,209.29,6.28
2022-09-14,1210.16,1162.4,209.23,6.408
2022-09-15,1236.28,1162.08,209.17,6.453
2022-09-16,1228.84,1161.79,209.12,6.305
2022-09-17,1238.73,1161.51,209.07,6.187
2022-09-18,1278.38,1161.25,209.03,6.441
2022-09-19,1263.1,1161.02,208.98,6.538
2022-09-20,1276.84,1160.81,208.95,6.569
2022-09-21,1286.63,1160.62,208.91,6.398
2022-09-22,1292.43,1160.46,208.88,6.521
2022-09-23,1272.89,1160.32,208.86,6.569
2022-09-24,1314.28,1160.2,208.84,6.557
2022-09-25,1286.1,1160.11,208.82,6.348
2022-09-26,1286.84,1160.04,208.81,6.286
2022-09-27,1300.87,1159.99,208.8,6.376
2022-09-28,1343.61,1159.97,208.79,6.562
2022-09-29,1324.23,1159.97,208.79,6.487
2022-09-30,1318.77,1159.99,208.8,6.634
2022-10-01,1360.76,1160.04,208.81,6.721
2022-10-02,1393.01,1160.12,208.82,6.35
2022-10-03,1354.9,1160.22,208.84,6.428
2022-10-04,1380.59,1160.34,208.86,6.595
2022-10-05,1378.01,1160.49,208.89,6.501
2022-10-06,1342.22,1160.66,208.92,6.561
2022-10-07,1354.99,1160.86,208.95,6.79
2022-10-08,1253.64,1161.08,208.99,6.31
2022-10-09,1273.52,1161.32,209.04,6.394
2022-10-10,1259.31,1161.59,209.09,6.261
2022-10-11,1258.39,1161.88,209.14,6.189
2022-10-12,1244.28,1162.19,209.19,6.368
2022-10-13,1247.66,1162.53,209.25,6.429
2022-10-14,1258.83,1162.88,209.32,6.535
2022-10-15,1237.91,1163.26,209.39,6.295
2022-10-16,1193.5,1163.66,209.46,6.282
2022-10-17,1212.92,1164.09,209.54,6.218
2022-10-18,1261.8,1164.53,209.62,6.583
2022-10-19,1297.76,1164.99,209.7,6.457
2022-10-20,1302.02,1165.47,209.79,6.784
2022-10-21,1296.65,1165.98,209.88,6.741
2022-10-22,1275.24,1166.5,209.97,6.477
2022-10-23,1301.02,1167.04,210.07,6.697
2022-10-24,1289.63,1167.59,210.17,6.77
2022-10-25,1280.5,1168.16,210.27,6.646
2022-10-26,1328.42,1168.75,210.38,6.78
2022-10-27,1337.37,1169.36,210.48,6.702
2022-10-28,1347.96,1169.98,210.6,6.517
2022-10-29,1321.56,1170.61,210.71,6.447
2022-10-30,1368.57,1171.26,210.83,6.617
2022-10-31,1338.98,1171.92,210.95,6.467
2022-11-01,1370.68,1172.6,211.07,6.454
2022-11-02,1350.53,1173.28,211.19,6.64
2022-11-03,1361.1,1173.98,211.32,6.806
2022-11-04,1315.67,1174.68,211.44,6.583
2022-11-05,1293.75,1175.4,211.57,6.406
2022-11-06,1302.38,1176.12,211.7,6.561
2022-11-07,1289.88,1176.85,211.83,6.204
2022-11-08,1334.71,1177.59,211.97,6.464
2022-11-09,1266.46,1178.33,212.1,6.387
2022-11-10,1274.59,1179.08,212.23,6.596
2022-11-11,1261.29,1179.83,212.37,6.689
2022-11-12,1262.51,1180.58,212.51,6.6
2022-11-13,1291.14,1181.34,212.64,6.541
2022-11-14,1294.63,1182.1,212.78,6.248
2022-11-15,1240.79,1182.86,212.92,6.547
2022-11-16,1235.1,1183.62,213.05,6.398
2022-11-17,1221.31,1184.38,213.19,6.618
2022-11-18,1342.44,1185.14,213.33,6.896
2022-11-19,1336.63,1185.9,213.46,6.878
2022-11-20,1309.35,1186.65,213.6,6.782
2022-11-21,1282.16,1187.4,213.73,6.595
2022-11-22,1286.79,1188.14,213.87,6.563
2022-11-23,1323.33,1188.88,214.0,6.917
2022-11-24,1336.94,1189.61,214.13,6.922
2022-11-25,1285.73,1190.33,214.26,7.067
2022-11-26,1331.25,1191.04,214.39,6.879
2022-11-27,1381.59,1191.75,214.51,6.639
2022-11-28,1349.1,1192.44,214.64,6.879
2022-11-29,1394.49,1193.13,214.76,6.748
2022-11-30,1383.45,1193.8,214.88,6.922
2022-12-01,1352.11,1194.46,215.0,6.892
2022-12-02,1375.38,1195.11,215.12,7.197
2022-12-03,1383.7,1195.74,215.23,6.851
2022-12-04,1368.95,1196.37,215.35,6.839
2022-12-05,1370.51,1196.97,215.45,6.849
2022-12-06,1355.44,1197.56,215.56,6.485
2022-12-07,1299.73,1198.13,215.66,6.745
2022-12-08,1342.48,1198.69,215.76,6.988
2022-12-09,1305.38,1199.23,215.86,6.766
2022-12-10,1309.52,1199.75,215.95,6.829
2022-12-11,1316.67,1200.25,216.05,6.376
2022-12-12,1284.75,1200.73,216.13,6.659
2022-12-13,1303.69,1201.2,216.22,6.657
2022-12-14,1239.43,1201.64,216.3,6.686
2022-12-15,1287.68,1202.06,216.37,7.003
2022-12-16,1217.82,1202.46,216.44,6.865
2022-12-17,1262.1,1202.84,216.51,6.841
2022-12-18,1351.93,1203.2,216.58,6.991
2022-12-19,1344.12,1203.53,216.64,6.764
2022-12-20,1300.55,1203.85,216.69,6.89
2022-12-21,1303.52,1204.14,216.74,7.231
2022-12-22,1315.71,1204.4,216.79,6.952
2022-12-23,1337.96,1204.65,216.84,7.145
2022-12-24,1293.46,1204.87,216.88,7.146
2022-12-25,1343.27,1205.06,216.91,7.329
2022-12-26,1356.71,1205.23,216.94,7.17
2022-12-27,1350.56,1205.38,216.97,7.042
2022-12-28,1375.62,1205.51,216.99,7.355
2022-12-29,1376.29,1205.6,217.01,7.2
2022-12-30,1366.49,1205.68,217.02,7.441
2022-12-31,1342.28,1205.73,217.03,7.115
2023-01-01,1393.44,1205.76,217.04,7.332
2023-01-02,1374.09,1205.76,217.04,7.113
2023-01-03,1385.62,1205.74,217.03,7.069
2023-01-04,1410.75,1205.69,217.02,7.257
2023-01-05,1431.77,1205.62,217.01,7.407
2023-01-06,1398.62,1205.52,216.99,7.345
2023-01-07,1409.04,1205.41,216.97,7.429
2023-01-08,1291.11,1205.26,216.95,6.968
2023-01-09,1323.12,1205.1,216.92,7.07
2023-01-10,1310.25,1204.91,216.88,7.08
2023-01-11,1331.73,1204.7,216.85,7.11
2023-01-12,1285.47,1204.47,216.8,7.154
2023-01-13,1284.57,1204.22,216.76,7.256
2023-01-14,1305.87,1203.94,216.71,7.262
2023-01-15,1273.7,1203.64,216.66,7.368
2023-01-16,1245.23,1203.32,216.6,7.191
2023-01-17,1320.64,1202.99,216.54,7.226
2023-01-18,1306.85,1202.63,216.47,7.82
2023-01-19,1326.57,1202.25,216.41,7.601
2023-01-20,1334.48,1201.86,216.33,7.628
2023-01-21,1333.08,1201.44,216.26,7.611
2023-01-22,1324.79,1201.01,216.18,7.33
2023-01-23,1328.02,1200.57,216.1,7.355
2023-01-24,1331.23,1200.1,216.02,7.378
2023-01-25,1317.15,1199.62,215.93,7.606
2023-01-26,1395.07,1199.13,215.84,7.596
2023-01-27,1349.45,1198.62,215.75,7.664
2023-01-28,1374.12,1198.09,215.66,7.735
2023-01-29,1360.18,1197.56,215.56,7.632
2023-01-30,1365.86,1197.01,215.46,7.465
2023-01-31,1369.05,1196.45,215.36,7.434
2023-02-01,1349.4,1195.88,215.26,7.739
2023-02-02,1383.21,1195.3,215.15,7.785
2023-02-03,1379.69,1194.71,215.05,7.529
2023-02-04,1414.86,1194.11,214.94,7.64
2023-02-05,1291.7,1193.51,214.83,7.37
2023-02-06,1302.81,1192.9,214.72,7.4
2023-02-07,1291.82,1192.28,214.61,7.445
2023-02-08,1338.14,1191.66,214.5,7.457
2023-02-09,1281.05,1191.03,214.39,7.581
2023-02-10,1305.49,1190.4,214.27,7.547
2023-02-11,1306.87,1189.77,214.16,7.414
2023-02-12,1274.47,1189.13,214.04,7.386
2023-02-13,1239.62,1188.5,213.93,7.374
2023-02-14,1232.48,1187.86,213.82,7.396
2023-02-15,1274.64,1187.23,213.7,7.261
2023-02-16,1222.15,1186.59,213.59,7.526
2023-02-17,1253.81,1185.96,213.47,7.608
2023-02-18,1314.31,1185.34,213.36,7.772
2023-02-19,1318.13,1184.71,213.25,7.698
2023-02-20,1319.74,1184.1,213.14,7.74
2023-02-21,1289.84,1183.49,213.03,7.579
2023-02-22,1291.35,1182.88,212.92,7.599
2023-02-23,1332.26,1182.28,212.81,7.838
2023-02-24,1307.51,1181.69,212.7,7.998
2023-02-25,1266.55,1181.11,212.6,8.062
2023-02-26,1347.63,1180.54,212.5,7.874
2023-02-27,1317.19,1179.98,212.4,7.556
2023-02-28,1356.9,1179.44,212.3,7.73
2023-03-01,1383.6,1178.9,212.2,7.874
2023-03-02,1359.08,1178.38,212.11,7.949
2023-03-03,1385.53,1177.87,212.02,8.018
2023-03-04,1370.82,1177.37,211.93,7.795
2023-03-05,1404.92,1176.89,211.84,7.832
2023-03-06,1347.79,1176.43,211.76,7.826
2023-03-07,1370.68,1175.98,211.68,7.899
2023-03-08,1313.91,1175.55,211.6,7.537
2023-03-09,1291.73,1175.14,211.52,7.675
2023-03-10,1316.8,1174.74,211.45,7.416
2023-03-11,1276.36,1174.37,211.39,7.617
2023-03-12,1324.91,1174.01,211.32,7.546
2023-03-13,1318.95,1173.67,211.26,7.437
