date,term_days,demand_bln,allotment_bln,cut_rate,weighted_avg_rate,key_rate
2018-02-01,7,1000.19,828.86,7.627,7.562,7.356
2018-02-02,7,1133.61,841.47,7.711,7.73,7.366
2018-02-03,7,1181.68,874.68,7.726,7.703,7.376
2018-02-04,7,1178.02,908.61,7.872,7.811,7.386
2018-02-05,7,784.83,784.04,7.594,7.612,7.396
2018-02-06,7,806.09,795.48,7.745,7.645,7.406
2018-02-07,7,868.15,809.26,7.393,7.315,7.416
2018-02-08,7,813.19,860.48,7.478,7.456,7.426
2018-02-09,7,952.2,823.54,7.557,7.547,7.435
2018-02-10,7,952.08,802.75,7.714,7.68,7.445
2018-02-11,7,877.39,850.91,7.595,7.539,7.454
2018-02-12,7,924.68,857.39,7.495,7.433,7.463
2018-02-13,7,940.76,821.72,7.602,7.609,7.472
2018-02-14,7,956.29,792.65,7.535,7.497,7.481
2018-02-15,7,974.76,829.9,7.528,7.434,7.489
2018-02-16,7,739.75,811.88,7.808,7.711,7.498
2018-02-17,7,831.71,811.61,7.628,7.654,7.506
2018-02-18,7,1051.32,802.5,7.878,7.792,7.515
2018-02-19,7,1050.31,853.59,7.865,7.829,7.523
2018-02-20,7,1174.06,831.12,7.86,7.878,7.531
2018-02-21,7,1204.53,860.17,7.821,7.798,7.538
2018-02-22,7,1051.24,872.6,7.871,7.783,7.546
2018-02-23,7,1061.12,844.16,7.93,7.83,7.553
2018-02-24,7,983.75,812.99,8.024,8.068,7.561
2018-02-25,7,1091.43,870.09,7.994,7.892,7.568
2018-02-26,7,1068.25,853.26,7.827,7.75,7.575
2018-02-27,7,1254.34,931.67,8.011,7.979,7.582
2018-02-28,7,1025.42,855.28,7.976,7.915,7.588
2018-03-01,7,925.95,873.0,7.895,7.873,7.595
2018-03-02,7,985.39,863.14,7.965,7.842,7.601
2018-03-03,7,1014.49,854.14,8.003,7.942,7.607
2018-03-04,7,1039.03,853.38,7.967,7.951,7.613
2018-03-05,7,1127.9,877.76,8.007,7.991,7.619
2018-03-06,7,1054.46,890.88,7.905,7.826,7.624
2018-03-07,7,1077.33,918.35,8.139,8.038,7.63
2018-03-08,7,872.4,894.18,7.63,7.591,7.635
2018-03-09,7,838.41,872.67,7.836,7.72,7.64
2018-03-10,7,887.96,882.98,7.824,7.838,7.644
2018-03-11,7,855.59,853.7,7.851,7.808,7.649
2018-03-12,7,1065.03,963.72,7.747,7.662,7.653
2018-03-13,7,866.17,892.19,7.901,7.799,7.658
2018-03-14,7,970.83,950.49,7.803,7.721,7.662
2018-03-15,7,937.69,931.73,7.721,7.593,7.666
2018-03-16,7,1045.59,937.99,7.732,7.706,7.669
2018-03-17,7,963.39,928.43,7.833,7.742,7.673
2018-03-18,7,1232.17,909.98,7.898,7.868,7.676
2018-03-19,7,1070.03,908.49,8.173,8.15,7.679
2018-03-20,7,1275.57,1007.52,8.116,8.114,7.682
2018-03-21,7,1169.36,955.41,8.181,8.143,7.684
2018-03-22,7,1166.01,994.96,8.175,8.181,7.687
2018-03-23,7,1274.62,1007.92,8.011,8.03,7.689
2018-03-24,7,1336.32,948.66,7.971,7.934,7.691
2018-03-25,7,1179.11,981.15,7.829,7.795,7.693
2018-03-26,7,1223.09,970.86,8.012,7.934,7.694
2018-03-27,7,1085.1,931.4,8.187,8.088,7.696
2018-03-28,7,1115.99,967.68,7.981,7.995,7.697
2018-03-29,7,1202.97,996.65,8.031,8.012,7.698
2018-03-30,7,1184.84,960.16,8.004,7.989,7.699
2018-03-31,7,1197.23,967.42,8.079,8.0,7.699
2018-04-01,7,1218.73,973.49,8.153,8.184,7.7
2018-04-02,7,1199.43,1053.85,7.927,7.865,7.7
2018-04-03,7,1117.16,915.76,7.942,7.852,7.7
2018-04-04,7,1306.37,997.12,8.169,8.09,7.7
2018-04-05,7,1126.4,969.92,8.108,8.136,7.699
2018-04-06,7,1185.97,955.2,8.028,7.922,7.699
2018-04-07,7,1249.92,966.36,8.184,8.097,7.698
2018-04-08,7,984.98,997.53,7.737,7.832,7.697
2018-04-09,7,1074.37,997.26,7.92,7.917,7.695
2018-04-10,7,905.84,975.79,7.838,7.752,7.694
2018-04-11,7,1126.2,1004.57,7.891,7.787,7.692
2018-04-12,7,1087.3,1007.45,7.649,7.516,7.69
2018-04-13,7,1041.83,988.02,7.817,7.772,7.688
2018-04-14,7,1067.55,936.46,7.895,7.881,7.686
2018-04-15,7,991.64,968.73,7.828,7.854,7.683
2018-04-16,7,965.05,964.49,7.931,7.786,7.681
2018-04-17,7,1059.88,913.85,7.926,7.809,7.678
2018-04-18,7,1250.91,882.63,7.948,7.892,7.675
2018-04-19,7,1046.61,861.74,8.087,8.177,7.671
2018-04-20,7,1172.39,929.81,7.938,7.933,7.668
2018-04-21,7,1262.21,932.48,8.018,7.987,7.664
2018-04-22,7,1106.12,875.27,8.063,7.951,7.66
2018-04-23,7,1248.72,947.74,7.939,7.783,7.656
2018-04-24,7,1213.72,910.91,8.065,8.017,7.652
2018-04-25,7,1160.37,947.23,7.957,7.902,7.647
2018-04-26,7,1182.82,907.39,7.946,7.883,7.643
2018-04-27,7,1081.04,851.54,8.044,7.975,7.638
2018-04-28,7,1054.69,899.41,7.916,7.828,7.633
2018-04-29,7,1073.42,901.4,7.907,7.808,7.628
2018-04-30,7,1039.36,853.47,8.055,8.075,7.622
2018-05-01,7,1098.26,816.99,7.975,7.881,7.616
2018-05-02,7,1166.36,865.95,7.844,7.781,7.611
2018-05-03,7,1094.02,822.58,8.023,7.971,7.605
2018-05-04,7,1164.52,892.21,7.916,7.901,7.599
2018-05-05,7,1087.15,834.33,7.83,7.737,7.592
2018-05-06,7,970.12,904.79,7.535,7.534,7.586
2018-05-07,7,829.5,766.2,7.801,7.722,7.579
2018-05-08,7,915.77,841.68,7.653,7.595,7.572
2018-05-09,7,828.6,883.71,7.616,7.648,7.565
2018-05-10,7,788.99,799.56,7.759,7.661,7.558
2018-05-11,7,795.95,822.52,7.765,7.751,7.551
2018-05-12,7,924.2,811.72,7.63,7.63,7.543
2018-05-13,7,945.84,799.98,7.758,7.724,7.535
2018-05-14,7,728.3,830.94,7.842,7.786,7.528
2018-05-15,7,911.8,775.88,7.777,7.834,7.52
2018-05-16,7,863.05,816.55,7.757,7.706,7.511
2018-05-17,7,947.92,838.11,7.678,7.638,7.503
2018-05-18,7,1064.82,812.52,7.809,7.742,7.495
2018-05-19,7,1088.0,785.43,7.832,7.789,7.486
2018-05-20,7,1103.12,857.27,7.863,7.861,7.477
2018-05-21,7,984.39,847.94,7.718,7.654,7.469
2018-05-22,7,993.43,787.47,7.748,7.593,7.459
2018-05-23,7,1023.47,780.53,7.686,7.662,7.45
2018-05-24,7,995.64,794.78,7.81,7.706,7.441
2018-05-25,7,1123.96,849.8,7.788,7.775,7.432
2018-05-26,7,1066.59,843.32,7.72,7.67,7.422
2018-05-27,7,1056.87,864.61,7.828,7.825,7.412
2018-05-28,7,980.97,829.13,7.669,7.572,7.403
2018-05-29,7,1005.86,812.06,7.688,7.611,7.393
2018-05-30,7,1132.95,880.74,7.795,7.728,7.383
2018-05-31,7,928.01,833.61,7.797,7.673,7.373
2018-06-01,7,1043.52,864.14,7.649,7.654,7.362
2018-06-02,7,897.31,808.19,7.721,7.589,7.352
2018-06-03,7,1034.51,847.52,7.629,7.634,7.341
2018-06-04,7,1240.09,907.97,7.665,7.636,7.331
2018-06-05,7,814.59,852.88,7.482,7.422,7.32
2018-06-06,7,1008.76,911.87,7.504,7.472,7.31
2018-06-07,7,1031.63,807.28,7.474,7.44,7.299
2018-06-08,7,1020.31,874.84,7.46,7.39,7.288
2018-06-09,7,948.25,894.0,7.34,7.305,7.277
2018-06-10,7,1081.28,966.57,7.447,7.433,7.266
2018-06-11,7,818.37,870.22,7.449,7.351,7.254
2018-06-12,7,868.79,940.12,7.448,7.416,7.243
2018-06-13,7,1009.2,959.04,7.324,7.143,7.232
2018-06-14,7,975.98,902.11,7.444,7.297,7.22
2018-06-15,7,1045.94,919.47,7.254,7.232,7.209
2018-06-16,7,946.76,942.51,7.313,7.242,7.197
2018-06-17,7,948.85,890.54,7.314,7.221,7.186
2018-06-18,7,1194.34,931.09,7.423,7.371,7.174
2018-06-19,7,1254.56,996.09,7.489,7.42,7.163
2018-06-20,7,1231.16,973.87,7.519,7.419,7.151
2018-06-21,7,1146.31,953.97,7.343,7.211,7.139
2018-06-22,7,1249.73,967.0,7.446,7.297,7.127
2018-06-23,7,1268.45,986.65,7.326,7.312,7.115
2018-06-24,7,1230.25,996.32,7.617,7.546,7.103
2018-06-25,7,1260.31,952.43,7.459,7.457,7.092
2018-06-26,7,1389.94,1027.89,7.44,7.368,7.08
2018-06-27,7,1353.53,1022.16,7.436,7.404,7.068
2018-06-28,7,1188.18,1001.33,7.454,7.398,7.056
2018-06-29,7,1213.15,949.28,7.472,7.424,7.044
2018-06-30,7,1129.87,943.85,7.257,7.211,7.032
2018-07-01,7,1237.5,968.52,7.474,7.402,7.02
2018-07-02,7,1175.94,982.08,7.457,7.346,7.008
2018-07-03,7,1259.19,917.66,7.34,7.328,6.995
2018-07-04,7,1327.47,996.1,7.324,7.354,6.983
2018-07-05,7,1393.14,1022.68,7.073,7.106,6.971
2018-07-06,7,1349.07,996.26,7.21,7.132,6.959
2018-07-07,7,1186.57,950.51,7.339,7.252,6.947
2018-07-08,7,959.16,944.1,7.181,7.104,6.935
2018-07-09,7,1165.29,979.78,7.132,7.073,6.923
2018-07-10,7,996.31,960.96,7.055,7.003,6.911
2018-07-11,7,921.43,978.55,7.204,7.104,6.899
2018-07-12,7,1108.56,980.51,7.118,6.994,6.888
2018-07-13,7,1054.91,993.79,6.994,6.947,6.876
2018-07-14,7,1067.24,911.8,7.188,6.962,6.864
2018-07-15,7,1021.08,954.78,6.914,6.859,6.852
2018-07-16,7,974.67,929.67,6.873,6.775,6.84
2018-07-17,7,1094.86,934.11,6.945,6.934,6.829
2018-07-18,7,1104.25,962.79,7.106,7.109,6.817
2018-07-19,7,1175.98,961.42,7.126,7.13,6.805
2018-07-20,7,1164.24,971.0,7.208,7.14,6.794
2018-07-21,7,1019.46,931.53,7.13,7.023,6.782
2018-07-22,7,1215.63,907.28,7.12,7.03,6.771
2018-07-23,7,1098.86,896.73,7.114,7.079,6.76
2018-07-24,7,1126.68,839.28,6.913,6.781,6.748
2018-07-25,7,1224.76,941.31,6.966,6.986,6.737
2018-07-26,7,1157.18,877.6,7.045,6.979,6.726
2018-07-27,7,1111.54,901.07,6.998,6.973,6.715
2018-07-28,7,1090.05,901.71,7.036,6.896,6.704
2018-07-29,7,1058.85,829.05,7.156,7.059,6.693
2018-07-30,7,1122.04,835.14,7.026,6.881,6.682
2018-07-31,7,1160.37,916.59,6.916,6.917,6.672
2018-08-01,7,1053.34,867.77,6.948,6.89,6.661
2018-08-02,7,977.6,832.66,7.137,7.116,6.651
2018-08-03,7,1085.86,844.15,7.113,7.066,6.64
2018-08-04,7,1081.59,882.45,7.028,7.001,6.63
2018-08-05,7,911.9,873.25,6.645,6.578,6.62
2018-08-06,7,809.92,785.65,6.784,6.724,6.61
2018-08-07,7,903.75,890.88,6.781,6.726,6.6
2018-08-08,7,928.08,864.53,6.742,6.712,6.59
2018-08-09,7,900.4,822.76,6.685,6.656,6.58
2018-08-10,7,946.6,784.12,6.692,6.782,6.571
2018-08-11,7,956.04,860.81,6.66,6.694,6.561
2018-08-12,7,987.98,839.05,6.61,6.471,6.552
2018-08-13,7,758.26,770.19,6.802,6.745,6.543
2018-08-14,7,748.89,812.32,6.754,6.684,6.534
2018-08-15,7,974.87,929.46,6.652,6.666,6.525
2018-08-16,7,917.99,820.63,6.694,6.628,6.516
2018-08-17,7,878.76,794.47,6.689,6.662,6.507
2018-08-18,7,1074.28,785.92,7.036,6.87,6.499
2018-08-19,7,943.72,884.4,6.91,6.785,6.491
2018-08-20,7,1169.62,853.59,6.899,6.954,6.482
2018-08-21,7,1134.84,875.09,6.827,6.78,6.474
2018-08-22,7,959.35,836.78,6.782,6.682,6.467
2018-08-23,7,1161.38,874.61,6.919,6.882,6.459
2018-08-24,7,1031.96,803.99,6.853,6.751,6.451
2018-08-25,7,1095.86,842.65,6.727,6.663,6.444
2018-08-26,7,1148.24,850.6,6.823,6.7,6.437
2018-08-27,7,1164.6,892.81,6.847,6.757,6.43
2018-08-28,7,990.57,859.74,6.605,6.534,6.423
2018-08-29,7,1045.97,831.08,6.692,6.698,6.416
2018-08-30,7,980.73,859.85,6.788,6.762,6.409
2018-08-31,7,1062.52,803.77,6.599,6.581,6.403
2018-09-01,7,1086.44,786.23,6.606,6.554,6.397
2018-09-02,7,1055.65,901.74,6.719,6.71,6.391
2018-09-03,7,1051.88,864.83,6.774,6.681,6.385
2018-09-04,7,1048.55,874.22,6.772,6.686,6.379
2018-09-05,7,930.51,917.95,6.65,6.621,6.374
2018-09-06,7,1021.6,943.31,6.525,6.461,6.369
2018-09-07,7,932.08,918.71,6.484,6.433,6.363
2018-09-08,7,1072.51,973.06,6.404,6.346,6.359
2018-09-09,7,1054.32,928.73,6.473,6.486,6.354
2018-09-10,7,1055.3,927.21,6.556,6.571,6.349
2018-09-11,7,893.75,930.46,6.555,6.474,6.345
2018-09-12,7,1024.32,882.37,6.512,6.374,6.341
2018-09-13,7,1127.6,966.0,6.531,6.445,6.337
2018-09-14,7,1000.39,851.97,6.585,6.49,6.333
2018-09-15,7,956.33,921.87,6.486,6.477,6.33
2018-09-16,7,938.21,947.83,6.586,6.582,6.326
2018-09-17,7,897.23,923.78,6.415,6.313,6.323
2018-09-18,7,1110.66,939.76,6.664,6.576,6.32
2018-09-19,7,1301.22,1023.83,6.629,6.505,6.317
2018-09-20,7,1340.08,1001.68,6.728,6.685,6.315
2018-09-21,7,1295.24,942.32,6.581,6.529,6.312
2018-09-22,7,1173.1,952.85,6.634,6.624,6.31
2018-09-23,7,1174.68,927.21,6.509,6.484,6.308
2018-09-24,7,1260.21,998.85,6.704,6.685,6.307
2018-09-25,7,1179.36,967.34,6.755,6.628,6.305
2018-09-26,7,1207.66,908.8,6.727,6.645,6.304
2018-09-27,7,1276.05,982.31,6.718,6.715,6.303
2018-09-28,7,1274.84,994.93,6.719,6.642,6.302
2018-09-29,7,1316.41,1013.66,6.707,6.575,6.301
2018-09-30,7,1289.4,977.38,6.7,6.69,6.3
2018-10-01,7,1274.29,966.52,6.704,6.626,6.3
2018-10-02,7,1261.03,1048.3,6.598,6.601,6.3
2018-10-03,7,1311.99,977.85,6.634,6.583,6.3
2018-10-04,7,1292.07,1001.27,6.656,6.592,6.3
2018-10-05,7,1180.0,955.29,6.624,6.642,6.301
2018-10-06,7,1283.65,996.05,6.526,6.411,6.302
2018-10-07,7,1191.59,918.34,6.554,6.576,6.303
2018-10-08,7,1079.89,950.15,6.472,6.39,6.304
2018-10-09,7,889.73,920.75,6.528,6.486,6.305
2018-10-10,7,1084.65,938.28,6.457,6.416,6.307
2018-10-11,7,1051.16,999.34,6.68,6.608,6.308
2018-10-12,7,938.83,929.99,6.387,6.299,6.31
2018-10-13,7,979.02,972.16,6.498,6.43,6.313
2018-10-14,7,965.52,995.5,6.568,6.468,6.315
2018-10-15,7,852.98,936.59,6.553,6.601,6.318
2018-10-16,7,1068.11,967.32,6.523,6.449,6.32
2018-10-17,7,1143.15,945.95,6.559,6.567,6.323
2018-10-18,7,1056.33,926.13,6.681,6.682,6.327
2018-10-19,7,1125.78,942.89,6.813,6.781,6.33
2018-10-20,7,1297.58,975.53,6.786,6.729,6.334
2018-10-21,7,1118.54,883.28,6.619,6.579,6.337
2018-10-22,7,1158.2,866.43,6.717,6.696,6.341
2018-10-23,7,1083.68,858.79,6.572,6.527,6.345
2018-10-24,7,1130.16,923.67,6.822,6.693,6.35
2018-10-25,7,1155.4,922.89,6.722,6.581,6.354
2018-10-26,7,927.4,859.15,6.817,6.842,6.359
2018-10-27,7,940.32,797.88,6.705,6.524,6.364
2018-10-28,7,1135.7,843.84,6.571,6.53,6.369
2018-10-29,7,1203.72,881.62,6.935,6.874,6.374
2018-10-30,7,1182.41,855.27,6.74,6.699,6.38
2018-10-31,7,1121.6,859.29,6.656,6.549,6.386
2018-11-01,7,904.58,830.26,6.833,6.801,6.392
2018-11-02,7,1072.8,879.92,6.91,6.871,6.398
2018-11-03,7,1173.1,852.56,6.738,6.826,6.404
2018-11-04,7,1200.35,857.49,6.752,6.709,6.41
2018-11-05,7,972.69,839.24,6.586,6.603,6.417
2018-11-06,7,875.48,849.07,6.485,6.36,6.424
2018-11-07,7,798.12,844.15,6.525,6.526,6.43
2018-11-08,7,830.43,793.34,6.73,6.691,6.438
2018-11-09,7,879.81,836.97,6.584,6.548,6.445
2018-11-10,7,999.05,850.08,6.535,6.499,6.452
2018-11-11,7,920.43,861.65,6.574,6.609,6.46
2018-11-12,7,877.87,835.0,6.703,6.666,6.467
2018-11-13,7,830.2,786.26,6.467,6.378,6.475
2018-11-14,7,856.56,791.65,6.654,6.573,6.483
2018-11-15,7,885.82,805.21,6.839,6.829,6.492
2018-11-16,7,821.25,827.85,6.812,6.785,6.5
2018-11-17,7,789.78,818.1,6.704,6.578,6.508
2018-11-18,7,1082.45,784.58,6.972,6.948,6.517
2018-11-19,7,895.36,786.29,6.98,6.876,6.526
2018-11-20,7,1057.28,754.65,6.875,6.847,6.535
2018-11-21,7,806.06,721.54,6.968,6.878,6.544
2018-11-22,7,1014.14,829.06,7.046,6.982,6.553
2018-11-23,7,1237.46,918.17,6.811,6.734,6.562
2018-11-24,7,1147.39,903.44,6.968,6.994,6.572
2018-11-25,7,943.61,810.19,6.96,6.931,6.582
2018-11-26,7,1113.48,853.82,6.949,6.963,6.591
2018-11-27,7,1022.48,801.72,6.952,7.047,6.601
2018-11-28,7,1016.81,811.68,6.98,6.932,6.611
2018-11-29,7,1001.12,820.53,6.996,7.021,6.621
2018-11-30,7,1089.27,859.57,7.071,6.986,6.631
2018-12-01,7,1059.81,866.25,7.03,7.042,6.642
2018-12-02,7,1298.94,886.79,6.988,6.897,6.652
2018-12-03,7,1133.95,906.58,6.945,6.894,6.662
2018-12-04,7,1087.66,877.08,6.985,6.962,6.673
2018-12-05,7,1098.71,895.69,7.055,7.039,6.684
2018-12-06,7,1027.3,861.72,6.788,6.674,6.695
2018-12-07,7,788.88,858.52,6.931,6.838,6.705
2018-12-08,7,926.29,858.67,6.901,6.881,6.716
2018-12-09,7,968.34,939.36,6.969,6.901,6.727
2018-12-10,7,852.09,910.22,6.837,6.718,6.739
2018-12-11,7,848.49,861.87,6.833,6.78,6.75
2018-12-12,7,1000.44,930.33,7.002,6.946,6.761
2018-12-13,7,876.73,893.85,6.933,6.892,6.772
2018-12-14,7,1071.31,1000.51,6.918,6.894,6.784
2018-12-15,7,1101.3,926.76,7.001,6.974,6.795
2018-12-16,7,1037.35,975.28,7.01,6.921,6.807
2018-12-17,7,927.82,993.69,6.868,6.797,6.818
2018-12-18,7,1113.32,926.03,7.291,7.287,6.83
2018-12-19,7,1204.39,965.7,7.159,7.082,6.842
2018-12-20,7,1224.06,985.69,7.34,7.27,6.854
2018-12-21,7,1247.96,973.33,7.109,6.983,6.865
2018-12-22,7,1274.98,984.54,7.253,7.201,6.877
2018-12-23,7,1306.52,927.64,7.224,7.191,6.889
2018-12-24,7,1263.96,995.48,7.093,6.944,6.901
2018-12-25,7,1131.43,960.61,7.316,7.212,6.913
2018-12-26,7,1350.06,991.02,7.121,7.0,6.925
2018-12-27,7,1387.17,1011.76,7.264,7.253,6.937
2018-12-28,7,1292.92,1003.36,7.387,7.242,6.949
2018-12-29,7,1240.48,992.16,7.268,7.215,6.961
2018-12-30,7,1322.49,1002.04,7.251,7.237,6.973
2018-12-31,7,1256.72,1002.88,7.399,7.358,6.985
2019-01-01,7,1138.67,1029.97,7.327,7.255,6.997
2019-01-02,7,1282.06,974.89,7.327,7.294,7.009
2019-01-03,7,1314.44,979.91,7.473,7.475,7.021
2019-01-04,7,1391.56,1004.53,7.29,7.234,7.033
2019-01-05,7,1153.53,952.12,7.358,7.196,7.045
2019-01-06,7,1184.52,919.59,7.476,7.484,7.057
2019-01-07,7,1264.42,980.3,7.321,7.291,7.069
2019-01-08,7,1006.36,952.24,7.373,7.321,7.081
2019-01-09,7,967.37,913.31,7.226,7.077,7.093
2019-01-10,7,1020.27,968.94,7.325,7.26,7.105
2019-01-11,7,1063.86,997.11,7.337,7.243,7.117
2019-01-12,7,982.08,885.35,7.267,7.156,7.129
2019-01-13,7,1117.03,973.34,7.252,7.195,7.141
2019-01-14,7,834.88,843.74,7.299,7.222,7.152
2019-01-15,7,946.43,913.35,7.371,7.298,7.164
2019-01-16,7,1002.44,986.47,7.247,7.234,7.176
2019-01-17,7,909.44,905.14,7.241,7.204,7.187
2019-01-18,7,1042.94,914.28,7.668,7.593,7.199
2019-01-19,7,1185.8,932.28,7.502,7.421,7.21
2019-01-20,7,1098.91,839.92,7.6,7.527,7.222
2019-01-21,7,1127.99,896.94,7.567,7.505,7.233
2019-01-22,7,1131.08,891.11,7.582,7.561,7.245
2019-01-23,7,1236.41,948.55,7.72,7.618,7.256
2019-01-24,7,1154.3,834.7,7.61,7.633,7.267
2019-01-25,7,1062.44,859.28,7.6,7.579,7.278
2019-01-26,7,982.15,834.97,7.618,7.431,7.289
2019-01-27,7,1043.34,826.24,7.61,7.564,7.3
2019-01-28,7,1274.45,897.07,7.607,7.609,7.311
2019-01-29,7,1005.16,853.91,7.632,7.601,7.322
2019-01-30,7,1096.12,829.13,7.815,7.745,7.332
2019-01-31,7,1125.95,826.3,7.75,7.697,7.343
2019-02-01,7,887.12,820.84,7.676,7.635,7.353
2019-02-02,7,1068.8,820.38,7.792,7.781,7.364
2019-02-03,7,1040.67,789.42,7.597,7.476,7.374
2019-02-04,7,1025.94,821.66,7.844,7.764,7.384
2019-02-05,7,814.13,815.52,7.648,7.68,7.394
2019-02-06,7,801.5,799.3,7.733,7.684,7.404
2019-02-07,7,849.01,829.34,7.645,7.671,7.414
2019-02-08,7,852.23,830.77,7.608,7.708,7.423
2019-02-09,7,810.34,801.73,7.686,7.612,7.433
2019-02-10,7,833.69,815.39,7.542,7.432,7.442
2019-02-11,7,1025.7,895.6,7.57,7.507,7.451
2019-02-12,7,852.1,894.26,7.605,7.61,7.461
2019-02-13,7,713.09,783.55,7.729,7.741,7.47
2019-02-14,7,904.86,789.21,7.56,7.624,7.478
2019-02-15,7,812.5,785.3,7.56,7.508,7.487
2019-02-16,7,877.22,860.91,7.665,7.639,7.496
2019-02-17,7,845.25,811.88,7.712,7.626,7.504
2019-02-18,7,1076.34,836.49,7.806,7.631,7.512
2019-02-19,7,1106.02,900.61,7.924,7.872,7.521
2019-02-20,7,1092.03,833.31,7.988,7.88,7.529
2019-02-21,7,1028.0,861.68,7.982,7.965,7.536
2019-02-22,7,1069.89,858.76,7.922,7.778,7.544
2019-02-23,7,900.31,823.84,7.894,7.807,7.552
2019-02-24,7,1207.83,885.65,8.048,8.011,7.559
2019-02-25,7,1033.91,823.24,7.917,7.886,7.566
2019-02-26,7,1197.21,904.5,7.998,7.946,7.573
2019-02-27,7,1101.29,841.88,8.087,8.13,7.58
2019-02-28,7,1117.85,850.73,8.003,8.032,7.587
2019-03-01,7,1059.35,834.54,7.863,7.779,7.593
2019-03-02,7,1100.17,845.6,7.85,7.881,7.599
2019-03-03,7,1036.12,868.43,7.932,7.97,7.605
2019-03-04,7,945.48,803.77,8.018,7.962,7.611
2019-03-05,7,1118.37,886.25,8.003,7.955,7.617
2019-03-06,7,1072.44,882.22,8.149,8.097,7.623
2019-03-07,7,1291.63,933.23,8.013,7.931,7.628
2019-03-08,7,1000.02,925.94,7.757,7.68,7.633
2019-03-09,7,885.34,891.87,7.698,7.714,7.638
2019-03-10,7,931.62,906.0,7.888,7.86,7.643
2019-03-11,7,974.89,919.15,7.797,7.72,7.648
2019-03-12,7,1028.42,984.55,7.682,7.586,7.652
2019-03-13,7,973.97,908.78,7.808,7.721,7.657
2019-03-14,7,968.1,917.2,7.731,7.673,7.661
2019-03-15,7,851.93,907.52,7.781,7.776,7.665
2019-03-16,7,789.74,899.55,7.819,7.726,7.668
2019-03-17,7,985.75,966.32,7.749,7.744,7.672
2019-03-18,7,1270.86,966.55,7.986,7.946,7.675
2019-03-19,7,1250.86,1007.94,7.969,7.926,7.678
2019-03-20,7,1372.72,1002.77,7.974,7.975,7.681
2019-03-21,7,1333.59,1053.18,7.953,7.945,7.684
2019-03-22,7,1336.28,969.32,7.998,7.877,7.686
2019-03-23,7,1314.55,965.06,7.967,7.863,7.688
2019-03-24,7,1260.1,930.58,8.087,8.026,7.691
2019-03-25,7,1176.07,1002.0,8.058,8.026,7.692
2019-03-26,7,1249.67,982.93,8.14,8.158,7.694
2019-03-27,7,1371.04,1002.36,8.196,8.15,7.696
2019-03-28,7,1214.39,940.08,8.101,8.136,7.697
2019-03-29,7,1304.17,992.26,8.084,7.998,7.698
2019-03-30,7,1143.61,986.74,8.108,8.031,7.699
2019-03-31,7,1400.23,983.65,8.087,8.021,7.699
2019-04-01,7,1150.83,953.71,8.054,7.963,7.7
2019-04-02,7,1130.11,1017.71,8.048,8.056,7.7
2019-04-03,7,1298.96,1045.94,7.968,7.78,7.7
2019-04-04,7,1002.27,933.04,8.117,8.042,7.7
2019-04-05,7,1176.68,994.5,8.047,8.054,7.699
2019-04-06,7,1276.48,865.6,8.165,8.099,7.699
2019-04-07,7,1222.79,986.44,8.121,8.125,7.698
2019-04-08,7,836.58,894.0,7.797,7.857,7.697
2019-04-09,7,985.96,937.2,7.945,7.899,7.696
2019-04-10,7,885.71,905.47,7.639,7.648,7.694
2019-04-11,7,1051.43,939.48,7.997,8.068,7.693
2019-04-12,7,951.19,971.75,7.734,7.704,7.691
2019-04-13,7,935.08,872.55,7.878,7.826,7.689
2019-04-14,7,881.54,919.96,7.871,7.866,7.686
2019-04-15,7,1143.95,909.39,7.924,7.933,7.684
2019-04-16,7,1065.64,977.39,7.805,7.753,7.681
2019-04-17,7,967.49,931.74,7.657,7.583,7.679
2019-04-18,7,1084.42,869.93,7.999,8.035,7.675
2019-04-19,7,1089.76,889.09,8.005,7.941,7.672
2019-04-20,7,1154.07,954.46,7.855,7.864,7.669
2019-04-21,7,1109.68,919.42,8.019,7.982,7.665
2019-04-22,7,1203.07,856.73,7.925,7.967,7.661
2019-04-23,7,1071.37,874.02,8.059,7.967,7.657
2019-04-24,7,956.38,869.72,7.983,7.891,7.653
2019-04-25,7,1004.7,853.81,8.155,8.148,7.649
2019-04-26,7,1085.6,807.6,7.973,7.867,7.644
2019-04-27,7,1048.25,838.73,8.023,7.979,7.639
2019-04-28,7,1141.19,906.23,7.967,7.994,7.634
2019-04-29,7,1144.92,839.64,7.849,7.71,7.629
2019-04-30,7,1020.57,844.96,7.957,7.927,7.623
2019-05-01,7,1121.64,849.35,8.028,8.039,7.618
2019-05-02,7,1117.03,918.18,8.01,7.959,7.612
2019-05-03,7,1101.91,837.27,7.933,7.836,7.606
2019-05-04,7,1080.11,871.97,7.834,7.77,7.6
2019-05-05,7,1012.77,809.78,7.995,7.903,7.594
2019-05-06,7,913.7,819.02,7.771,7.724,7.587
2019-05-07,7,917.02,826.26,7.798,7.734,7.581
2019-05-08,7,826.12,796.82,7.702,7.626,7.574
2019-05-09,7,825.25,815.25,7.582,7.555,7.567
2019-05-10,7,1003.95,852.3,7.752,7.781,7.56
2019-05-11,7,869.41,792.43,7.702,7.668,7.552
2019-05-12,7,835.39,820.05,7.806,7.824,7.545
2019-05-13,7,842.96,844.85,7.69,7.719,7.537
2019-05-14,7,896.06,791.58,7.676,7.597,7.53
2019-05-15,7,910.47,859.55,7.705,7.669,7.522
